car_ID,symboling,CarName,fueltype,doornumber,carbody,wheelbase,carlength,carwidth,carheight,curbweight,cylindernumber,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,price
824,3,mazda glc,gas,two,hatchback,95.3,169,65.7,49.6,2380,2,70,3.33,3.255,9.4,101,6000,17,23,11845
825,3,mazda rx-7 gs,gas,two,hatchback,95.3,169,65.7,49.6,2385,2,70,3.33,3.255,9.4,101,6000,17,23,13645
826,3,mazda glc 4,gas,two,hatchback,95.3,169,65.7,49.6,2500,2,80,3.33,3.255,9.4,135,6000,16,23,15645
827,1,mazda 626,gas,two,hatchback,98.8,177.8,66.5,53.7,2385,5,122,3.39,3.39,8.6,84,4800,26,32,8845
828,0,mazda glc custom l,gas,four,sedan,98.8,177.8,66.5,55.5,2410,5,122,3.39,3.39,8.6,84,4800,26,32,8495
829,1,mazda glc custom,gas,two,hatchback,98.8,177.8,66.5,53.7,2385,5,122,3.39,3.39,8.6,84,4800,26,32,10595
830,0,mazda rx-4,gas,four,sedan,98.8,177.8,66.5,55.5,2410,5,122,3.39,3.39,8.6,84,4800,26,32,10245
831,0,mazda glc deluxe,diesel,four,sedan,98.8,177.8,66.5,55.5,2443,5,122,3.39,3.39,22.7,64,4650,36,42,10795
832,0,mazda 626,gas,four,hatchback,98.8,177.8,66.5,55.5,2425,5,122,3.39,3.39,8.6,84,4800,26,32,11245
833,0,mazda glc,gas,four,sedan,104.9,175,66.1,54.4,2670,5,140,3.76,3.16,8,120,5000,19,27,18280
834,0,mazda rx-7 gs,diesel,four,sedan,104.9,175,66.1,54.4,2700,5,134,3.43,3.64,22,72,4200,31,39,18344
835,-1,buick electra 225 custom,diesel,four,sedan,110,190.9,70.3,56.5,3515,5,183,3.58,3.64,21.5,123,4350,22,25,25552
836,-1,buick century luxus (sw),diesel,four,wagon,110,190.9,70.3,58.7,3750,5,183,3.58,3.64,21.5,123,4350,22,25,28248
837,0,buick century,diesel,two,hardtop,106.7,187.5,70.3,54.9,3495,5,183,3.58,3.64,21.5,123,4350,22,25,28176
838,-1,buick skyhawk,diesel,four,sedan,115.6,202.6,71.7,56.3,3770,5,183,3.58,3.64,21.5,123,4350,22,25,31600
839,-1,buick opel isuzu deluxe,gas,four,sedan,115.6,202.6,71.7,56.5,3740,8,234,3.46,3.1,8.3,155,4750,16,18,34184
840,3,buick skylark,gas,two,convertible,96.6,180.3,70.5,50.8,3685,8,234,3.46,3.1,8.3,155,4750,16,18,35056
841,0,buick century special,gas,four,sedan,120.9,208.1,71.7,56.7,3900,8,308,3.8,3.35,8,184,4500,14,16,40960
842,1,buick regal sport coupe (turbo),gas,two,hardtop,112,199.2,72,55.4,3715,8,304,3.8,3.35,8,184,4500,14,16,45400
843,1,mercury cougar,gas,two,hatchback,102.7,178.4,68,54.8,2910,5,140,3.78,3.12,8,175,5000,19,24,16503
844,2,mitsubishi mirage,gas,two,hatchback,93.7,157.3,64.4,50.8,1918,5,92,2.97,3.23,9.4,68,5500,37,41,5389
845,2,mitsubishi lancer,gas,two,hatchback,93.7,157.3,64.4,50.8,1944,5,92,2.97,3.23,9.4,68,5500,31,38,6189
846,2,mitsubishi outlander,gas,two,hatchback,93.7,157.3,64.4,50.8,2004,5,92,2.97,3.23,9.4,68,5500,31,38,6669
847,1,mitsubishi g4,gas,two,hatchback,93,157.3,63.8,50.8,2145,5,98,3.03,3.39,7.6,102,5500,24,30,7689
848,3,mitsubishi mirage g4,gas,two,hatchback,96.3,173,65.4,49.4,2370,5,110,3.17,3.46,7.5,116,5500,23,30,9959
849,3,mitsubishi g4,gas,two,hatchback,96.3,173,65.4,49.4,2328,5,122,3.35,3.46,8.5,88,5000,25,32,8499
850,3,mitsubishi outlander,gas,two,hatchback,95.9,173.2,66.3,50.2,2833,5,156,3.58,3.86,7,145,5000,19,24,12629
851,3,mitsubishi g4,gas,two,hatchback,95.9,173.2,66.3,50.2,2921,5,156,3.59,3.86,7,145,5000,19,24,14869
852,3,mitsubishi mirage g4,gas,two,hatchback,95.9,173.2,66.3,50.2,2926,5,156,3.59,3.86,7,145,5000,19,24,14489
853,1,mitsubishi montero,gas,four,sedan,96.3,172.4,65.4,51.6,2365,5,122,3.35,3.46,8.5,88,5000,25,32,6989
854,1,mitsubishi pajero,gas,four,sedan,96.3,172.4,65.4,51.6,2405,5,122,3.35,3.46,8.5,88,5000,25,32,8189
855,1,mitsubishi outlander,gas,four,sedan,96.3,172.4,65.4,51.6,2403,5,110,3.17,3.46,7.5,116,5500,23,30,9279
856,-1,mitsubishi mirage g4,gas,four,sedan,96.3,172.4,65.4,51.6,2403,5,110,3.17,3.46,7.5,116,5500,23,30,9279
857,1,Nissan versa,gas,two,sedan,94.5,165.3,63.8,54.5,1889,5,97,3.15,3.29,9.4,69,5200,31,37,5499
858,1,nissan gt-r,diesel,two,sedan,94.5,165.3,63.8,54.5,2017,5,103,2.99,3.47,21.9,55,4800,45,50,7099
859,1,nissan rogue,gas,two,sedan,94.5,165.3,63.8,54.5,1918,5,97,3.15,3.29,9.4,69,5200,31,37,6649
860,1,nissan latio,gas,four,sedan,94.5,165.3,63.8,54.5,1938,5,97,3.15,3.29,9.4,69,5200,31,37,6849
861,1,nissan titan,gas,four,wagon,94.5,170.2,63.8,53.5,2024,5,97,3.15,3.29,9.4,69,5200,31,37,7349
862,1,nissan leaf,gas,two,sedan,94.5,165.3,63.8,54.5,1951,5,97,3.15,3.29,9.4,69,5200,31,37,7299
863,1,nissan juke,gas,two,hatchback,94.5,165.6,63.8,53.3,2028,5,97,3.15,3.29,9.4,69,5200,31,37,7799
864,1,nissan latio,gas,four,sedan,94.5,165.3,63.8,54.5,1971,5,97,3.15,3.29,9.4,69,5200,31,37,7499
865,1,nissan note,gas,four,wagon,94.5,170.2,63.8,53.5,2037,5,97,3.15,3.29,9.4,69,5200,31,37,7999
866,2,nissan clipper,gas,two,hardtop,95.1,162.4,63.8,53.3,2008,5,97,3.15,3.29,9.4,69,5200,31,37,8249
867,0,nissan rogue,gas,four,hatchback,97.2,173.4,65.2,54.7,2324,5,120,3.33,3.47,8.5,97,5200,27,34,8949
868,0,nissan nv200,gas,four,sedan,97.2,173.4,65.2,54.7,2302,5,120,3.33,3.47,8.5,97,5200,27,34,9549
869,0,nissan dayz,gas,four,sedan,100.4,181.7,66.5,55.1,3095,6,181,3.43,3.27,9,152,5200,17,22,13499
870,0,nissan fuga,gas,four,wagon,100.4,184.6,66.5,56.1,3296,6,181,3.43,3.27,9,152,5200,17,22,14399
871,0,nissan otti,gas,four,sedan,100.4,184.6,66.5,55.1,3060,6,181,3.43,3.27,9,152,5200,19,25,13499
872,3,nissan teana,gas,two,hatchback,91.3,170.7,67.9,49.7,3071,6,181,3.43,3.27,9,160,5200,19,25,17199
873,3,nissan kicks,gas,two,hatchback,91.3,170.7,67.9,49.7,3139,6,181,3.43,3.27,7.8,200,5200,17,23,19699
874,1,nissan clipper,gas,two,hatchback,99.2,178.5,67.9,49.7,3139,6,181,3.43,3.27,9,160,5200,19,25,18399
875,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3020,5,120,3.46,3.19,8.4,97,5000,19,24,11900
876,0,peugeot 304,diesel,four,sedan,107.9,186.7,68.4,56.7,3197,5,152,3.7,3.52,21,95,4150,28,33,13200
877,0,peugeot 504 (sw),gas,four,wagon,114.2,198.9,68.4,58.7,3230,5,120,3.46,3.19,8.4,97,5000,19,24,12440
878,0,peugeot 504,diesel,four,wagon,114.2,198.9,68.4,58.7,3430,5,152,3.7,3.52,21,95,4150,25,25,13860
879,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3075,5,120,3.46,2.19,8.4,95,5000,19,24,15580
880,0,peugeot 604sl,diesel,four,sedan,107.9,186.7,68.4,56.7,3252,5,152,3.7,3.52,21,95,4150,28,33,16900
881,0,peugeot 504,gas,four,wagon,114.2,198.9,68.4,56.7,3285,5,120,3.46,2.19,8.4,95,5000,19,24,16695
882,0,peugeot 505s turbo diesel,diesel,four,wagon,114.2,198.9,68.4,58.7,3485,5,152,3.7,3.52,21,95,4150,25,25,17075
883,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3075,5,120,3.46,3.19,8.4,97,5000,19,24,16630
884,0,peugeot 504,diesel,four,sedan,107.9,186.7,68.4,56.7,3252,5,152,3.7,3.52,21,95,4150,28,33,17950
885,0,peugeot 604sl,gas,four,sedan,108,186.7,68.3,56,3130,5,134,3.61,3.21,7,142,5600,18,24,18150
886,1,plymouth fury iii,gas,two,hatchback,93.7,157.3,63.8,50.8,1918,5,90,2.97,3.23,9.4,68,5500,37,41,5572
887,1,plymouth cricket,gas,two,hatchback,93.7,157.3,63.8,50.8,2128,5,98,3.03,3.39,7.6,102,5500,24,30,7957
888,1,plymouth fury iii,gas,four,hatchback,93.7,157.3,63.8,50.6,1967,5,90,2.97,3.23,9.4,68,5500,31,38,6229
889,1,plymouth satellite custom (sw),gas,four,sedan,93.7,167.3,63.8,50.8,1989,5,90,2.97,3.23,9.4,68,5500,31,38,6692
890,1,plymouth fury gran sedan,gas,four,sedan,93.7,167.3,63.8,50.8,2191,5,98,2.97,3.23,9.4,68,5500,31,38,7609
891,1,nissan gt-r,diesel,two,sedan,94.5,165.3,63.8,54.5,2017,5,103,2.99,3.47,21.9,55,4800,45,50,7099
892,1,nissan rogue,gas,two,sedan,94.5,165.3,63.8,54.5,1918,5,97,3.15,3.29,9.4,69,5200,31,37,6649
893,1,nissan latio,gas,four,sedan,94.5,165.3,63.8,54.5,1938,5,97,3.15,3.29,9.4,69,5200,31,37,6849
894,1,nissan titan,gas,four,wagon,94.5,170.2,63.8,53.5,2024,5,97,3.15,3.29,9.4,69,5200,31,37,7349
895,1,nissan leaf,gas,two,sedan,94.5,165.3,63.8,54.5,1951,5,97,3.15,3.29,9.4,69,5200,31,37,7299
896,1,nissan juke,gas,two,hatchback,94.5,165.6,63.8,53.3,2028,5,97,3.15,3.29,9.4,69,5200,31,37,7799
897,1,nissan latio,gas,four,sedan,94.5,165.3,63.8,54.5,1971,5,97,3.15,3.29,9.4,69,5200,31,37,7499
898,1,nissan note,gas,four,wagon,94.5,170.2,63.8,53.5,2037,5,97,3.15,3.29,9.4,69,5200,31,37,7999
899,2,nissan clipper,gas,two,hardtop,95.1,162.4,63.8,53.3,2008,5,97,3.15,3.29,9.4,69,5200,31,37,8249
900,0,nissan rogue,gas,four,hatchback,97.2,173.4,65.2,54.7,2324,5,120,3.33,3.47,8.5,97,5200,27,34,8949
901,0,nissan nv200,gas,four,sedan,97.2,173.4,65.2,54.7,2302,5,120,3.33,3.47,8.5,97,5200,27,34,9549
902,0,nissan dayz,gas,four,sedan,100.4,181.7,66.5,55.1,3095,6,181,3.43,3.27,9,152,5200,17,22,13499
903,0,nissan fuga,gas,four,wagon,100.4,184.6,66.5,56.1,3296,6,181,3.43,3.27,9,152,5200,17,22,14399
904,0,nissan otti,gas,four,sedan,100.4,184.6,66.5,55.1,3060,6,181,3.43,3.27,9,152,5200,19,25,13499
905,3,nissan teana,gas,two,hatchback,91.3,170.7,67.9,49.7,3071,6,181,3.43,3.27,9,160,5200,19,25,17199
906,3,nissan kicks,gas,two,hatchback,91.3,170.7,67.9,49.7,3139,6,181,3.43,3.27,7.8,200,5200,17,23,19699
907,1,nissan clipper,gas,two,hatchback,99.2,178.5,67.9,49.7,3139,6,181,3.43,3.27,9,160,5200,19,25,18399
908,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3020,5,120,3.46,3.19,8.4,97,5000,19,24,11900
909,0,peugeot 304,diesel,four,sedan,107.9,186.7,68.4,56.7,3197,5,152,3.7,3.52,21,95,4150,28,33,13200
910,0,peugeot 504 (sw),gas,four,wagon,114.2,198.9,68.4,58.7,3230,5,120,3.46,3.19,8.4,97,5000,19,24,12440
911,0,peugeot 504,diesel,four,wagon,114.2,198.9,68.4,58.7,3430,5,152,3.7,3.52,21,95,4150,25,25,13860
912,0,nissan nv200,gas,four,sedan,97.2,173.4,65.2,54.7,2302,5,120,3.33,3.47,8.5,97,5200,27,34,9549
913,0,nissan dayz,gas,four,sedan,100.4,181.7,66.5,55.1,3095,6,181,3.43,3.27,9,152,5200,17,22,13499
914,0,nissan fuga,gas,four,wagon,100.4,184.6,66.5,56.1,3296,6,181,3.43,3.27,9,152,5200,17,22,14399
915,0,nissan otti,gas,four,sedan,100.4,184.6,66.5,55.1,3060,6,181,3.43,3.27,9,152,5200,19,25,13499
916,3,nissan teana,gas,two,hatchback,91.3,170.7,67.9,49.7,3071,6,181,3.43,3.27,9,160,5200,19,25,17199
917,3,nissan kicks,gas,two,hatchback,91.3,170.7,67.9,49.7,3139,6,181,3.43,3.27,7.8,200,5200,17,23,19699
918,1,nissan clipper,gas,two,hatchback,99.2,178.5,67.9,49.7,3139,6,181,3.43,3.27,9,160,5200,19,25,18399
919,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3020,5,120,3.46,3.19,8.4,97,5000,19,24,11900
920,0,peugeot 304,diesel,four,sedan,107.9,186.7,68.4,56.7,3197,5,152,3.7,3.52,21,95,4150,28,33,13200
921,0,peugeot 504 (sw),gas,four,wagon,114.2,198.9,68.4,58.7,3230,5,120,3.46,3.19,8.4,97,5000,19,24,12440
922,0,peugeot 504,diesel,four,wagon,114.2,198.9,68.4,58.7,3430,5,152,3.7,3.52,21,95,4150,25,25,13860
923,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3075,5,120,3.46,2.19,8.4,95,5000,19,24,15580
924,0,peugeot 604sl,diesel,four,sedan,107.9,186.7,68.4,56.7,3252,5,152,3.7,3.52,21,95,4150,28,33,16900
925,0,peugeot 504,gas,four,wagon,114.2,198.9,68.4,56.7,3285,5,120,3.46,2.19,8.4,95,5000,19,24,16695
926,0,peugeot 505s turbo diesel,diesel,four,wagon,114.2,198.9,68.4,58.7,3485,5,152,3.7,3.52,21,95,4150,25,25,17075
927,0,peugeot 504,gas,four,sedan,107.9,186.7,68.4,56.7,3075,5,120,3.46,3.19,8.4,97,5000,19,24,16630
928,0,peugeot 504,diesel,four,sedan,107.9,186.7,68.4,56.7,3252,5,152,3.7,3.52,21,95,4150,28,33,17950
929,0,peugeot 604sl,gas,four,sedan,108,186.7,68.3,56,3130,5,134,3.61,3.21,7,142,5600,18,24,18150
930,1,plymouth fury iii,gas,two,hatchback,93.7,157.3,63.8,50.8,1918,5,90,2.97,3.23,9.4,68,5500,37,41,5572
931,1,plymouth cricket,gas,two,hatchback,93.7,157.3,63.8,50.8,2128,5,98,3.03,3.39,7.6,102,5500,24,30,7957
932,1,plymouth fury iii,gas,four,hatchback,93.7,157.3,63.8,50.6,1967,5,90,2.97,3.23,9.4,68,5500,31,38,6229
933,1,plymouth satellite custom (sw),gas,four,sedan,93.7,167.3,63.8,50.8,1989,5,90,2.97,3.23,9.4,68,5500,31,38,6692
934,1,plymouth fury gran sedan,gas,four,sedan,93.7,167.3,63.8,50.8,2191,5,98,2.97,3.23,9.4,68,5500,31,38,7609
935,-1,plymouth valiant,gas,four,wagon,103.3,174.6,64.6,59.8,2535,5,122,3.35,3.46,8.5,88,5000,24,30,8921
936,3,plymouth duster,gas,two,hatchback,95.9,173.2,66.3,50.2,2818,5,156,3.59,3.86,7,145,5000,19,24,12764
937,3,porsche macan,gas,two,hatchback,94.5,168.9,68.3,50.2,2778,5,151,3.94,3.11,9.5,143,5500,19,27,22018
938,3,porcshce panamera,gas,two,hardtop,89.5,168.9,65,51.6,2756,6,194,3.74,2.9,9.5,207,5900,17,25,32528
939,3,porsche cayenne,gas,two,hardtop,89.5,168.9,65,51.6,2756,6,194,3.74,2.9,9.5,207,5900,17,25,34028
940,3,porsche boxter,gas,two,convertible,89.5,168.9,65,51.6,2800,6,194,3.74,2.9,9.5,207,5900,17,25,37028
941,1,porsche cayenne,gas,two,hatchback,98.4,175.7,72.3,50.5,3366,8,203,3.94,3.11,10,288,5750,17,28,31400.5
942,0,renault 12tl,gas,four,wagon,96.1,181.5,66.5,55.2,2579,5,132,3.46,3.9,8.7,90,5100,23,31,9295
943,2,renault 5 gtl,gas,two,hatchback,96.1,176.8,66.6,50.5,2460,5,132,3.46,3.9,8.7,90,5100,23,31,9895
944,0,audi 5000s (diesel),gas,two,hatchback,99.5,178.2,67.9,52,3053,5,131,3.13,3.4,7,160,5500,16,22,17859.167
945,2,bmw 320i,gas,two,sedan,101.2,176.8,64.8,54.3,2395,5,108,3.5,2.8,8.8,101,5800,23,29,16430
946,0,bmw 320i,gas,four,sedan,101.2,176.8,64.8,54.3,2395,5,108,3.5,2.8,8.8,101,5800,23,29,16925
947,0,bmw x1,gas,two,sedan,101.2,176.8,64.8,54.3,2710,6,164,3.31,3.19,9,121,4250,21,28,20970
948,0,bmw x3,gas,four,sedan,101.2,176.8,64.8,54.3,2765,6,164,3.31,3.19,9,121,4250,21,28,21105
949,1,bmw z4,gas,four,sedan,103.5,189,66.9,55.7,3055,6,164,3.31,3.19,9,121,4250,20,25,24565
950,0,bmw x4,gas,four,sedan,103.5,189,66.9,55.7,3230,6,209,3.62,3.39,8,182,5400,16,22,30760
951,0,bmw x5,gas,two,sedan,103.5,193.8,67.9,53.7,3380,6,209,3.62,3.39,8,182,5400,16,22,41315
952,0,bmw x3,gas,four,sedan,110,197,70.9,56.3,3505,6,209,3.62,3.39,8,182,5400,15,20,36880
953,2,chevrolet impala,gas,two,hatchback,88.4,141.1,60.3,53.2,1488,3,61,2.91,3.03,9.5,48,5100,47,53,5151
954,1,chevrolet monte carlo,gas,two,hatchback,94.5,155.9,63.6,52,1874,5,90,3.03,3.11,9.6,70,5400,38,43,6295
955,0,chevrolet vega 2300,gas,four,sedan,94.5,158.8,63.6,52,1909,5,90,3.03,3.11,9.6,70,5400,38,43,6575
956,1,dodge rampage,gas,two,hatchback,93.7,157.3,63.8,50.8,1876,5,90,2.97,3.23,9.41,68,5500,37,41,5572
957,1,dodge challenger se,gas,two,hatchback,93.7,157.3,63.8,50.8,1876,5,90,2.97,3.23,9.4,68,5500,31,38,6377
958,1,dodge d200,gas,two,hatchback,93.7,157.3,63.8,50.8,2128,5,98,3.03,3.39,7.6,102,5500,24,30,7957
959,1,dodge monaco (sw),gas,four,hatchback,93.7,157.3,63.8,50.6,1967,5,90,2.97,3.23,9.4,68,5500,31,38,6229
960,1,dodge colt hardtop,gas,four,sedan,93.7,157.3,63.8,50.6,1989,5,90,2.97,3.23,9.4,68,5500,31,38,6692
961,1,dodge colt (sw),gas,four,sedan,93.7,157.3,63.8,50.6,1989,5,90,2.97,3.23,9.4,68,5500,31,38,7609
962,1,dodge coronet custom,gas,two,sedan,93.7,157.3,63.8,50.6,2191,5,98,3.03,3.39,7.6,102,5500,24,30,8558
963,-1,dodge dart custom,gas,four,wagon,103.3,174.6,64.6,59.8,2535,5,122,3.34,3.46,8.5,88,5000,24,30,8921
964,3,dodge coronet custom (sw),gas,two,hatchback,95.9,173.2,66.3,50.2,2811,5,156,3.6,3.9,7,145,5000,19,24,12964
965,2,honda civic,gas,two,hatchback,86.6,144.6,63.9,50.8,1713,5,92,2.91,3.41,9.6,58,4800,49,54,6479
966,2,honda civic cvcc,gas,two,hatchback,86.6,144.6,63.9,50.8,1819,5,92,2.91,3.41,9.2,76,6000,31,38,6855
967,1,honda civic,gas,two,hatchback,93.7,150,64,52.6,1837,5,79,2.91,3.07,10.1,60,5500,38,42,5399
968,1,honda accord cvcc,gas,two,hatchback,93.7,150,64,52.6,1940,5,92,2.91,3.41,9.2,76,6000,30,34,6529
969,1,honda civic cvcc,gas,two,hatchback,93.7,150,64,52.6,1956,5,92,2.91,3.41,9.2,76,6000,30,34,7129
970,0,honda accord lx,gas,four,sedan,96.5,163.4,64,54.5,2010,5,92,2.91,3.41,9.2,76,6000,30,34,7295
971,0,honda civic 1500 gl,gas,four,wagon,96.5,157.1,63.9,58.3,2024,5,92,2.92,3.41,9.2,76,6000,30,34,7295
972,0,honda accord,gas,two,hatchback,96.5,167.5,65.2,53.3,2236,5,110,3.15,3.58,9,86,5800,27,33,7895
973,0,honda civic 1300,gas,two,hatchback,96.5,167.5,65.2,53.3,2289,5,110,3.15,3.58,9,86,5800,27,33,9095
974,0,honda prelude,gas,four,sedan,96.5,175.4,65.2,54.1,2304,5,110,3.15,3.58,9,86,5800,27,33,8845
975,0,honda accord,gas,four,sedan,96.5,175.4,62.5,54.1,2372,5,110,3.15,3.58,9,86,5800,27,33,10295
976,0,honda civic,gas,four,sedan,96.5,175.4,65.2,54.1,2465,5,110,3.15,3.58,9,101,5800,24,28,12945
977,1,honda civic (auto),gas,two,sedan,96.5,169.1,66,51,2293,5,110,3.15,3.58,9.1,100,5500,25,31,10345
978,0,isuzu MU-X,gas,four,sedan,94.3,170.7,61.8,53.5,2337,5,111,3.31,3.23,8.5,78,4800,24,29,6785
979,1,isuzu D-Max ,gas,two,sedan,94.5,155.9,63.6,52,1874,5,90,3.03,3.11,9.6,70,5400,38,43,8916.5
980,0,isuzu D-Max V-Cross,gas,four,sedan,94.5,155.9,63.6,52,1909,5,90,3.03,3.11,9.6,70,5400,38,43,8916.5
981,2,isuzu D-Max ,gas,two,hatchback,96,172.6,65.2,51.4,2734,5,119,3.43,3.23,9.2,90,5000,24,29,11048
982,0,jaguar xj,gas,four,sedan,113,199.6,69.6,52.8,4066,6,258,3.63,4.17,8.1,176,4750,15,19,32250
983,0,jaguar xf,gas,four,sedan,113,199.6,69.6,52.8,4066,6,258,3.63,4.17,8.1,176,4750,15,19,35550
984,0,jaguar xk,gas,two,sedan,102,191.7,70.6,47.8,3950,12,326,3.54,2.76,11.5,262,5000,13,17,36000
985,1,maxda rx3,gas,two,hatchback,93.1,159.1,64.2,54.1,1890,5,91,3.03,3.15,9,68,5000,30,31,5195
986,1,maxda glc deluxe,gas,two,hatchback,93.1,159.1,64.2,54.1,1900,5,91,3.03,3.15,9,68,5000,31,38,6095
987,1,mazda rx2 coupe,gas,two,hatchback,93.1,159.1,64.2,54.1,1905,5,91,3.03,3.15,9,68,5000,31,38,6795
988,1,mazda rx-4,gas,four,sedan,93.1,166.8,64.2,54.1,1945,5,91,3.03,3.15,9,68,5000,31,38,6695
989,1,mazda glc deluxe,gas,four,sedan,93.1,166.8,64.2,54.1,1950,5,91,3.08,3.15,9,68,5000,31,38,7395
990,3,mazda 626,gas,two,hatchback,95.3,169,65.7,49.6,2380,2,70,3.33,3.255,9.4,101,6000,17,23,10945
991,3,mazda glc,gas,two,hatchback,95.3,169,65.7,49.6,2380,2,70,3.33,3.255,9.4,101,6000,17,23,11845
992,3,mazda rx-7 gs,gas,two,hatchback,95.3,169,65.7,49.6,2385,2,70,3.33,3.255,9.4,101,6000,17,23,13645
993,3,mazda glc 4,gas,two,hatchback,95.3,169,65.7,49.6,2500,2,80,3.33,3.255,9.4,135,6000,16,23,15645
994,1,mazda 626,gas,two,hatchback,98.8,177.8,66.5,53.7,2385,5,122,3.39,3.39,8.6,84,4800,26,32,8845
995,0,mazda glc custom l,gas,four,sedan,98.8,177.8,66.5,55.5,2410,5,122,3.39,3.39,8.6,84,4800,26,32,8495
996,1,mazda glc custom,gas,two,hatchback,98.8,177.8,66.5,53.7,2385,5,122,3.39,3.39,8.6,84,4800,26,32,10595
997,0,mazda rx-4,gas,four,sedan,98.8,177.8,66.5,55.5,2410,5,122,3.39,3.39,8.6,84,4800,26,32,10245
998,0,mazda glc deluxe,diesel,four,sedan,98.8,177.8,66.5,55.5,2443,5,122,3.39,3.39,22.7,64,4650,36,42,10795
999,0,mazda 626,gas,four,hatchback,98.8,177.8,66.5,55.5,2425,5,122,3.39,3.39,8.6,84,4800,26,32,11245
1000,0,mazda glc,gas,four,sedan,104.9,175,66.1,54.4,2670,5,140,3.76,3.16,8,120,5000,19,27,18280
1001,0,mazda rx-7 gs,diesel,four,sedan,104.9,175,66.1,54.4,2700,5,134,3.43,3.64,22,72,4200,31,39,18344
1002,-1,buick electra 225 custom,diesel,four,sedan,110,190.9,70.3,56.5,3515,5,183,3.58,3.64,21.5,123,4350,22,25,25552
1003,-1,buick century luxus (sw),diesel,four,wagon,110,190.9,70.3,58.7,3750,5,183,3.58,3.64,21.5,123,4350,22,25,28248
1004,0,buick century,diesel,two,hardtop,106.7,187.5,70.3,54.9,3495,5,183,3.58,3.64,21.5,123,4350,22,25,28176
1005,-1,buick skyhawk,diesel,four,sedan,115.6,202.6,71.7,56.3,3770,5,183,3.58,3.64,21.5,123,4350,22,25,31600
1006,-1,buick opel isuzu deluxe,gas,four,sedan,115.6,202.6,71.7,56.5,3740,8,234,3.46,3.1,8.3,155,4750,16,18,34184
1007,3,buick skylark,gas,two,convertible,96.6,180.3,70.5,50.8,3685,8,234,3.46,3.1,8.3,155,4750,16,18,35056
1008,0,buick century special,gas,four,sedan,120.9,208.1,71.7,56.7,3900,8,308,3.8,3.35,8,184,4500,14,16,40960
1009,1,buick regal sport coupe (turbo),gas,two,hardtop,112,199.2,72,55.4,3715,8,304,3.8,3.35,8,184,4500,14,16,45400
1010,1,mercury cougar,gas,two,hatchback,102.7,178.4,68,54.8,2910,5,140,3.78,3.12,8,175,5000,19,24,16503
1011,2,mitsubishi mirage,gas,two,hatchback,93.7,157.3,64.4,50.8,1918,5,92,2.97,3.23,9.4,68,5500,37,41,5389
1012,2,mitsubishi lancer,gas,two,hatchback,93.7,157.3,64.4,50.8,1944,5,92,2.97,3.23,9.4,68,5500,31,38,6189
1013,2,mitsubishi outlander,gas,two,hatchback,93.7,157.3,64.4,50.8,2004,5,92,2.97,3.23,9.4,68,5500,31,38,6669
1014,1,mitsubishi g4,gas,two,hatchback,93,157.3,63.8,50.8,2145,5,98,3.03,3.39,7.6,102,5500,24,30,7689
1015,3,mitsubishi mirage g4,gas,two,hatchback,96.3,173,65.4,49.4,2370,5,110,3.17,3.46,7.5,116,5500,23,30,9959
1016,3,mitsubishi g4,gas,two,hatchback,96.3,173,65.4,49.4,2328,5,122,3.35,3.46,8.5,88,5000,25,32,8499
1017,3,mitsubishi outlander,gas,two,hatchback,95.9,173.2,66.3,50.2,2833,5,156,3.58,3.86,7,145,5000,19,24,12629
1018,3,mitsubishi g4,gas,two,hatchback,95.9,173.2,66.3,50.2,2921,4,156,3.59,3.86,7,145,5000,19,24,14869
1019,3,mitsubishi mirage g4,gas,two,hatchback,95.9,173.2,66.3,50.2,2926,4,156,3.59,3.86,7,145,5000,19,24,14489
1020,1,mitsubishi montero,gas,four,sedan,96.3,172.4,65.4,51.6,2365,4,122,3.35,3.46,8.5,88,5000,25,32,6989
1021,1,mitsubishi pajero,gas,four,sedan,96.3,172.4,65.4,51.6,2405,4,122,3.35,3.46,8.5,88,5000,25,32,8189
1022,1,mitsubishi outlander,gas,four,sedan,96.3,172.4,65.4,51.6,2403,4,110,3.17,3.46,7.5,116,5500,23,30,9279
1023,-1,mitsubishi mirage g4,gas,four,sedan,96.3,172.4,65.4,51.6,2403,4,110,3.17,3.46,7.5,116,5500,23,30,9279
1024,1,Nissan versa,gas,two,sedan,94.5,165.3,63.8,54.5,1889,4,97,3.15,3.29,9.4,69,5200,31,37,5499
1025,1,nissan gt-r,diesel,two,sedan,94.5,165.3,63.8,54.5,2017,4,103,2.99,3.47,21.9,55,4800,45,50,7099
1026,1,nissan rogue,gas,two,sedan,94.5,165.3,63.8,54.5,1918,4,97,3.15,3.29,9.4,69,5200,31,37,6649
1027,1,nissan latio,gas,four,sedan,94.5,165.3,63.8,54.5,1938,4,97,3.15,3.29,9.4,69,5200,31,37,6849
1028,1,nissan titan,gas,four,wagon,94.5,170.2,63.8,53.5,2024,4,97,3.15,3.29,9.4,69,5200,31,37,7349
